Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
168.63.129.16-10.0.0.15-80-58698-6,10.0.0.15,58698,168.63.129.16,80,6,19/04/2025 01:30:03 PM,3450,3,4,379,150,192,0,126.3333333,109.4364351,150,0,37.5,75,153333.3333,2028.985507,575,1067.990449,2708,14,35,17.5,4.949747468,21,14,3450,1150,1366.132863,2708,157,0,0,0,0,96,144,869.5652174,1159.42029,0,192,66.125,92.08138869,8478.982143,0,1,0,0,0,0,0,0,1,75.57142857,126.3333333,37.5,0,0,0,0,0,0,3,379,4,150,-1,16387,2,0,0,0,0,0,0,0,0,0,No Label
169.254.169.254-10.0.0.15-80-45996-6,10.0.0.15,45996,169.254.169.254,80,6,19/04/2025 01:30:03 PM,9571,2,3,185,1361,185,0,92.5,130.8147545,1361,0,453.6666667,785.7737164,161529.6207,522.4114513,2392.75,4630.873883,9338,16,25,25,0,25,25,9571,4785.5,6496.189999,9379,192,0,0,0,0,64,112,208.9645805,313.4468708,0,1361,257.6666667,545.5627064,297638.6667,0,1,0,0,0,0,0,0,1,309.2,92.5,453.6666667,0,0,0,0,0,0,2,185,3,1361,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
169.254.169.254-10.0.0.15-80-45996-6,10.0.0.15,45996,169.254.169.254,80,6,19/04/2025 01:30:03 PM,228,1,1,0,0,0,0,0,0,0,0,0,0,0,8771.929825,228,0,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4385.964912,4385.964912,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-58702-6,10.0.0.15,58702,168.63.129.16,80,6,19/04/2025 01:30:03 PM,2850,3,4,379,150,192,0,126.3333333,109.4364351,150,0,37.5,75,185614.0351,2456.140351,475,872.5406581,2214,12,32,16,5.656854249,20,12,2850,950,1109.847287,2214,135,0,0,0,0,96,144,1052.631579,1403.508772,0,192,66.125,92.08138869,8478.982143,0,1,0,0,0,0,0,0,1,75.57142857,126.3333333,37.5,0,0,0,0,0,0,3,379,4,150,-1,16387,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-58718-6,10.0.0.15,58718,168.63.129.16,80,6,19/04/2025 01:30:07 PM,2274,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1116534.741,2198.76869,568.5,876.9608505,1865,28,35,35,0,35,35,2274,1137,1118.642928,1928,346,0,0,0,0,64,112,879.5074758,1319.261214,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-58718-6,10.0.0.15,58718,168.63.129.16,80,6,19/04/2025 01:30:07 PM,283,1,1,0,0,0,0,0,0,0,0,0,0,0,7067.137809,283,0,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3533.568905,3533.568905,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-60548-6,10.0.0.15,60548,168.63.129.16,32526,6,19/04/2025 01:30:07 PM,5415,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,109325.9464,923.3610342,1353.75,2512.979026,5120,19,31,31,0,31,31,5415,2707.5,3482.500897,5170,245,0,0,0,0,64,112,369.3444137,554.0166205,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-60556-6,10.0.0.15,60556,168.63.129.16,32526,6,19/04/2025 01:30:07 PM,1066,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1063789.869,6566.604128,177.6666667,225.8536399,560,14,41,20.5,9.192388155,27,14,1066,355.3333333,200.1632667,560,160,0,0,0,0,96,144,2814.258912,3752.345216,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-60564-6,10.0.0.15,60564,168.63.129.16,32526,6,19/04/2025 01:30:07 PM,1010,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,3172277.228,6930.693069,168.3333333,225.3438854,573,18,44,22,1.414213562,23,21,1010,336.6666667,219.2084244,573,140,0,0,0,0,96,144,2970.29703,3960.39604,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
10.0.0.15-44.231.78.5-39836-443-6,10.0.0.15,39836,44.231.78.5,443,6,19/04/2025 01:28:07 PM,60293414,8,7,5953,1861,2612,0,744.125,1152.188903,1104,0,265.8571429,391.48326,129.5995612,0.248783391,4306672.429,1.28E+07,4.71E+07,17,6.03E+07,8613338.143,1.76E+07,4.71E+07,51,6.03E+07,1.00E+07,1.89E+07,4.72E+07,25795,0,1,0,0,256,224,0.132684475,0.116098916,0,2612,507.5625,860.5889432,740613.3292,0,0,0,1,1,0,0,0,0,541.4,744.125,265.8571429,0,0,0,0,0,0,8,5953,7,1861,-1,456,5,0,135989,30196.28798,157341,114637,3.00E+07,2.42E+07,4.71E+07,1.28E+07,No Label
168.63.129.16-10.0.0.15-80-39460-6,10.0.0.15,39460,168.63.129.16,80,6,19/04/2025 01:30:13 PM,2563,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,990635.9735,1950.838861,640.75,962.0815541,2057,36,40,40,0,40,40,2563,1281.5,1204.202848,2133,430,0,0,0,0,64,112,780.3355443,1170.503316,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-39460-6,10.0.0.15,39460,168.63.129.16,80,6,19/04/2025 01:30:13 PM,529,1,1,0,0,0,0,0,0,0,0,0,0,0,3780.718336,529,0,529,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1890.359168,1890.359168,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-49298-6,10.0.0.15,49298,168.63.129.16,32526,6,19/04/2025 01:30:13 PM,5718,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,103532.7037,874.4316194,1429.5,2614.072748,5345,25,26,26,0,26,26,5718,2859,3587.859808,5396,322,0,0,0,0,64,112,349.7726478,524.6589717,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-49304-6,10.0.0.15,49304,168.63.129.16,32526,6,19/04/2025 01:30:13 PM,719,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1577190.542,9735.744089,119.8333333,143.8630135,351,10,30,15,7.071067812,20,10,719,239.6666667,113.0368671,351,125,0,0,0,0,96,144,4172.461752,5563.282337,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-49314-6,10.0.0.15,49314,168.63.129.16,32526,6,19/04/2025 01:30:13 PM,906,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,3536423.841,7726.269316,151,216.743166,572,10,29,14.5,6.363961031,19,10,906,302,233.9038264,572,161,0,0,0,0,96,144,3311.258278,4415.011038,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-62799-80-6,168.63.129.16,62799,10.0.0.15,80,6,19/04/2025 01:29:59 PM,15005078,2,2,0,0,0,0,0,0,0,0,0,0,0,0.266576422,5001692.667,8662937.274,1.50E+07,49,1.50E+07,1.50E+07,0,1.50E+07,1.50E+07,49,49,0,49,49,0,0,0,0,40,64,0.133288211,0.133288211,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.0.0.15-20.189.173.1-56316-443-6,20.189.173.1,443,10.0.0.15,56316,6,19/04/2025 01:28:17 PM,116461456,56,56,12442,44730,446,0,222.1785714,224.1897011,1839,0,798.75,808.4342274,490.9091983,0.961691566,1049202.306,1864113.907,4939312,12,1.16E+08,2116257.764,2244671.611,5002713,712,1.16E+08,2117481.018,2187848.575,4939312,64111,0,1,0,0,1792,1792,0.480845783,0.480845783,0,1839,519.7699115,662.2107995,438523.143,0,0,0,1,1,0,0,0,1,524.4107143,222.1785714,798.75,0,0,0,0,0,0,56,12442,56,44730,-1,501,28,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-40384-6,10.0.0.15,40384,168.63.129.16,80,6,19/04/2025 01:30:19 PM,2467,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1029185.245,2026.753141,616.75,915.2472799,1968,45,59,59,0,59,59,2467,1233.5,1185.818072,2072,395,0,0,0,0,64,112,810.7012566,1216.051885,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-40384-6,10.0.0.15,40384,168.63.129.16,80,6,19/04/2025 01:30:19 PM,304,1,1,0,0,0,0,0,0,0,0,0,0,0,6578.947368,304,0,304,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3289.473684,3289.473684,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-40184-6,10.0.0.15,40184,168.63.129.16,32526,6,19/04/2025 01:30:19 PM,5253,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,112697.5062,951.8370455,1313.25,2440.162341,4970,15,23,23,0,23,23,5253,2626.5,3367.949599,5008,245,0,0,0,0,64,112,380.7348182,571.1022273,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-40198-6,10.0.0.15,40198,168.63.129.16,32526,6,19/04/2025 01:30:19 PM,825,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1374545.455,8484.848485,137.5,193.0903933,505,10,31,15.5,7.778174593,21,10,825,275,202.5931884,505,123,0,0,0,0,96,144,3636.363636,4848.484848,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-40204-6,10.0.0.15,40204,168.63.129.16,32526,6,19/04/2025 01:30:19 PM,1264,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2534810.127,5537.974684,210.6666667,315.8231573,825,21,54,27,5.656854249,31,23,1264,421.3333333,353.5057755,825,167,0,0,0,0,96,144,2373.417722,3164.556962,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-40392-6,10.0.0.15,40392,168.63.129.16,80,6,19/04/2025 01:30:25 PM,2438,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1041427.4,2050.861362,609.5,909.13787,1940,24,26,26,0,26,26,2438,1219,1090.358657,1990,448,0,0,0,0,64,112,820.3445447,1230.516817,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-40392-6,10.0.0.15,40392,168.63.129.16,80,6,19/04/2025 01:30:25 PM,273,1,1,0,0,0,0,0,0,0,0,0,0,0,7326.007326,273,0,273,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3663.003663,3663.003663,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-40216-6,10.0.0.15,40216,168.63.129.16,32526,6,19/04/2025 01:30:25 PM,5320,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,111278.1955,939.8496241,1330,2441.998225,4988,20,20,20,0,20,20,5320,2660,3350.271929,5029,291,0,0,0,0,64,112,375.9398496,563.9097744,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-40230-6,10.0.0.15,40230,168.63.129.16,32526,6,19/04/2025 01:30:25 PM,933,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1215434.084,7502.679528,155.5,201.9215194,524,10,31,15.5,7.778174593,21,10,933,311,189.5230857,524,161,0,0,0,0,96,144,3215.434084,4287.245445,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-40242-6,10.0.0.15,40242,168.63.129.16,32526,6,19/04/2025 01:30:25 PM,960,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,3337500,7291.666667,160,245.6249173,642,11,29,14.5,4.949747468,18,11,960,320,279.9785706,642,134,0,0,0,0,96,144,3125,4166.666667,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-63021-80-6,168.63.129.16,63021,10.0.0.15,80,6,19/04/2025 01:30:14 PM,15007958,2,2,0,0,0,0,0,0,0,0,0,0,0,0.266525266,5002652.667,8664677.118,1.50E+07,43,1.50E+07,1.50E+07,0,1.50E+07,1.50E+07,43,43,0,43,43,0,0,0,0,40,64,0.133262633,0.133262633,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-33774-6,10.0.0.15,33774,168.63.129.16,80,6,19/04/2025 01:30:31 PM,3028,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,838507.2655,1651.254954,757,1064.572528,2285,27,27,27,0,27,27,3028,1514,1172.383043,2343,685,0,0,0,0,64,112,660.5019815,990.7529723,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-33774-6,10.0.0.15,33774,168.63.129.16,80,6,19/04/2025 01:30:31 PM,348,1,1,0,0,0,0,0,0,0,0,0,0,0,5747.126437,348,0,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2873.563218,2873.563218,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57112-6,10.0.0.15,57112,168.63.129.16,32526,6,19/04/2025 01:30:31 PM,6700,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,88358.20896,746.2686567,1675,2381.859078,5073,16,28,28,0,28,28,6700,3350,2498.915365,5117,1583,0,0,0,0,64,112,298.5074627,447.761194,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57114-6,10.0.0.15,57114,168.63.129.16,32526,6,19/04/2025 01:30:31 PM,995,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1139698.492,7035.175879,165.8333333,209.5370293,492,10,32,16,8.485281374,22,10,995,331.6666667,179.3385997,492,138,0,0,0,0,96,144,3015.075377,4020.100503,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57116-6,10.0.0.15,57116,168.63.129.16,32526,6,19/04/2025 01:30:31 PM,1079,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2969416.126,6487.488415,179.8333333,296.9777208,772,15,41,20.5,7.778174593,26,15,1079,359.6666667,358.307596,772,124,0,0,0,0,96,144,2780.352178,3707.136237,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
10.0.0.15-13.107.246.40-38314-443-6,10.0.0.15,38314,13.107.246.40,443,6,19/04/2025 01:28:33 PM,60206642,11,13,3244,7346,1305,0,294.9090909,508.1327493,4096,0,565.0769231,1107.981081,175.8942145,0.398627115,2617680.087,1.25E+07,6.00E+07,0,6.02E+07,6020575.9,1.90E+07,6.00E+07,460,6.02E+07,5017215.583,1.73E+07,6.01E+07,0,0,0,0,0,364,432,0.182704094,0.215923021,0,4096,423.6,864.4668395,747302.9167,0,1,0,0,0,0,0,0,1,441.25,294.9090909,565.0769231,0,0,0,0,0,0,11,3244,13,7346,-1,83,5,0,134995,0,134995,134995,6.00E+07,0,6.00E+07,6.00E+07,No Label
10.0.0.15-13.107.246.40-38314-443-6,10.0.0.15,38314,13.107.246.40,443,6,19/04/2025 01:30:33 PM,47446,2,5,0,1955,0,0,0,0,1302,0,391,575.9809025,41204.73802,147.5361464,7907.666667,18932.48824,46549,7,30,30,0,30,30,47446,11861.5,23127.21967,46549,63,0,1,0,0,64,160,42.15318467,105.3829617,0,1302,407.125,592.888676,351516.9821,0,0,0,1,1,0,0,0,2,465.2857143,0,391,0,0,0,0,0,0,2,0,5,1955,-1,83,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-33776-6,10.0.0.15,33776,168.63.129.16,80,6,19/04/2025 01:30:37 PM,2759,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,920260.9641,1812.250816,689.75,1022.50978,2189,33,42,42,0,42,42,2759,1379.5,1250.871896,2264,495,0,0,0,0,64,112,724.9003262,1087.350489,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-33776-6,10.0.0.15,33776,168.63.129.16,80,6,19/04/2025 01:30:37 PM,287,1,1,0,0,0,0,0,0,0,0,0,0,0,6968.641115,287,0,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3484.320557,3484.320557,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57132-6,10.0.0.15,57132,168.63.129.16,32526,6,19/04/2025 01:30:37 PM,5568,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,106321.8391,897.9885057,1392,2562.094456,5230,16,22,22,0,22,22,5568,2784,3512.906489,5268,300,0,0,0,0,64,112,359.1954023,538.7931034,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57148-6,10.0.0.15,57148,168.63.129.16,32526,6,19/04/2025 01:30:37 PM,876,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1294520.548,7990.86758,146,188.3740959,491,10,31,15.5,7.778174593,21,10,876,292,176.1618574,491,156,0,0,0,0,96,144,3424.657534,4566.210046,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-33790-6,10.0.0.15,33790,168.63.129.16,80,6,19/04/2025 01:30:37 PM,3456,3,4,376,150,189,0,125.3333333,108.546457,150,0,37.5,75,152199.0741,2025.462963,576,1163.181155,2936,20,70,35,21.21320344,50,20,3456,1152,1547.968992,2936,164,0,0,0,0,96,144,868.0555556,1157.407407,0,189,65.75,91.49980484,8372.214286,0,1,0,0,0,0,0,0,1,75.14285714,125.3333333,37.5,0,0,0,0,0,0,3,376,4,150,-1,16387,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57150-6,10.0.0.15,57150,168.63.129.16,32526,6,19/04/2025 01:30:37 PM,12344,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,259559.3001,567.0771225,2057.333333,4789.865496,11831,12,31,15.5,4.949747468,19,12,12344,4114.666667,6683.237414,11831,160,0,0,0,0,96,144,243.0330525,324.04407,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-49476-6,10.0.0.15,49476,168.63.129.16,80,6,19/04/2025 01:30:43 PM,2559,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,992184.447,1953.888238,639.75,933.398584,2000,27,27,27,0,27,27,2559,1279.5,1103.793685,2060,499,0,0,0,0,64,112,781.555295,1172.332943,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-49476-6,10.0.0.15,49476,168.63.129.16,80,6,19/04/2025 01:30:43 PM,272,1,1,0,0,0,0,0,0,0,0,0,0,0,7352.941176,272,0,272,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3676.470588,3676.470588,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-51056-6,10.0.0.15,51056,168.63.129.16,32526,6,19/04/2025 01:30:43 PM,5232,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,113149.8471,955.6574924,1308,2402.88521,4907,13,19,19,0,19,19,5232,2616,3285.218105,4939,293,0,0,0,0,64,112,382.2629969,573.3944954,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-51066-6,10.0.0.15,51066,168.63.129.16,32526,6,19/04/2025 01:30:43 PM,781,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1451984.635,8962.868118,130.1666667,166.7074283,431,14,37,18.5,6.363961031,23,14,781,260.3333333,154.7944874,431,129,0,0,0,0,96,144,3841.229193,5121.638924,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-51078-6,10.0.0.15,51078,168.63.129.16,32526,6,19/04/2025 01:30:43 PM,1090,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2939449.541,6422.018349,181.6666667,300.4487754,783,11,38,19,11.3137085,27,11,1090,363.3333333,363.8163456,783,137,0,0,0,0,96,144,2752.293578,3669.724771,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-63324-80-6,168.63.129.16,63324,10.0.0.15,80,6,19/04/2025 01:30:29 PM,15007787,2,2,0,0,0,0,0,0,0,0,0,0,0,0.266528303,5002595.667,8664593.114,1.50E+07,44,1.50E+07,1.50E+07,0,1.50E+07,1.50E+07,44,44,0,44,44,0,0,0,0,40,64,0.133264151,0.133264151,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
